1;ADMINISTRADOR DISTRITAL    ; ;23;8.059,99;0,00
2;ADMINISTRADOR DISTRITAL    ; ;24;9.457,75;0,00
3;ADMINISTRADOR REGIONAL; ;0;6.317,46;0,00
4;ADMINISTRADOR REGIONAL; ;0;6.317,46;0,00
5;ADMINISTRADOR REGIONAL; ;0;6.317,46;0,00
6;ADMINISTRADOR REGIONAL; ;0;6.317,46;0,00
7;ADMINISTRADOR REGIONAL; ;0;6.317,46;0,00
8;ADMINISTRADOR REGIONAL; ;0;6.327,46;0,00
9;ADMINISTRADOR REGIONAL; ;0;6.332,46;0,00
10;AGENTE ADMINISTRATIVO I; ;25;2.468,78;0,00
11;AGENTE ADMINISTRATIVO I; ;25;2.484,93;0,00
12;AGENTE ADMINISTRATIVO I; ;25;2.516,10;0,00
13;AGENTE ADMINISTRATIVO I; ;29;2.775,95;0,00
14;AGENTE ADMINISTRATIVO I; ;29;2.795,92;0,00
15;AGENTE ADMINISTRATIVO I; ;29;2.904,86;0,00
16;AGENTE ADMINISTRATIVO I;MONITOR;25;2.937,81;0,00
17;AGENTE ADMINISTRATIVO I; ;26;2.969,14;0,00
18;AGENTE ADMINISTRATIVO I; ;33;3.252,78;0,00
19;AGENTE ADMINISTRATIVO I;AGENTE DE DEFESA CIVIL;26;3.384,60;0,00
20;AGENTE ADMINISTRATIVO I; ;39;3.431,91;0,00
21;AGENTE ADMINISTRATIVO I; ;29;3.638,76;0,00
22;AGENTE ADMINISTRATIVO I; ;37;3.666,29;0,00
23;AGENTE ADMINISTRATIVO I; ;29;3.785,22;0,00
24;AGENTE ADMINISTRATIVO I; ;25;4.158,89;0,00
25;AGENTE ADMINISTRATIVO I;SUPERVISOR 19C;27;4.569,58;0,00
26;AGENTE ADMINISTRATIVO I; ;26;4.591,53;0,00
27;AGENTE ADMINISTRATIVO I;SUPERVISOR 19C;27;4.694,47;0,00
28;AGENTE ADMINISTRATIVO I; ;23;5.059,86;0,00
29;AGENTE ADMINISTRATIVO I; ;28;5.155,00;0,00
30;AGENTE ADMINISTRATIVO I;MONITOR;27;5.255,76;0,00
31;AGENTE ADMINISTRATIVO I;SUPERVISOR 19B;31;5.365,84;0,00
32;AGENTE ADMINISTRATIVO I; ;40;5.651,41;377,42
33;AGENTE ADMINISTRATIVO I;SUPERVISOR 19A;25;5.700,17;0,00
34;AGENTE ADMINISTRATIVO II; ;16;1.573,38;0,00
35;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;17;1.618,05;0,00
36;AGENTE ADMINISTRATIVO II; ;18;1.627,32;0,00
37;AGENTE ADMINISTRATIVO II; ;17;1.696,68;0,00
38;AGENTE ADMINISTRATIVO II; ;16;1.697,68;0,00
39;AGENTE ADMINISTRATIVO II; ;18;1.698,53;0,00
40;AGENTE ADMINISTRATIVO II; ;18;1.699,66;0,00
41;AGENTE ADMINISTRATIVO II; ;17;1.700,11;0,00
42;AGENTE ADMINISTRATIVO II; ;18;1.712,51;0,00
43;AGENTE ADMINISTRATIVO II; ;18;1.728,08;0,00
44;AGENTE ADMINISTRATIVO II; ;18;1.738,11;0,00
45;AGENTE ADMINISTRATIVO II; ;17;1.824,02;0,00
46;AGENTE ADMINISTRATIVO II; ;18;1.863,60;0,00
47;AGENTE ADMINISTRATIVO II; ;18;1.875,36;0,00
48;AGENTE ADMINISTRATIVO II; ;19;1.885,74;0,00
49;AGENTE ADMINISTRATIVO II; ;20;1.890,69;0,00
50;AGENTE ADMINISTRATIVO II; ;18;1.903,74;627,50
51;AGENTE ADMINISTRATIVO II; ;17;1.911,25;636,06
52;AGENTE ADMINISTRATIVO II; ;18;1.931,99;0,00
53;AGENTE ADMINISTRATIVO II; ;18;1.933,58;0,00
54;AGENTE ADMINISTRATIVO II; ;18;1.940,08;0,00
55;AGENTE ADMINISTRATIVO II; ;18;1.943,20;0,00
56;AGENTE ADMINISTRATIVO II; ;18;1.971,52;0,00
57;AGENTE ADMINISTRATIVO II; ;18;1.973,65;0,00
58;AGENTE ADMINISTRATIVO II; ;19;2.003,57;0,00
59;AGENTE ADMINISTRATIVO II;MONITOR;18;2.029,06;0,00
60;AGENTE ADMINISTRATIVO II; ;20;2.068,09;0,00
61;AGENTE ADMINISTRATIVO II; ;17;2.088,79;0,00
62;AGENTE ADMINISTRATIVO II; ;19;2.104,65;0,00
63;AGENTE ADMINISTRATIVO II; ;20;2.140,93;0,00
64;AGENTE ADMINISTRATIVO II; ;22;2.151,12;0,00
65;AGENTE ADMINISTRATIVO II; ;19;2.168,66;0,00
66;AGENTE ADMINISTRATIVO II; ;21;2.193,73;0,00
67;AGENTE ADMINISTRATIVO II; ;19;2.203,45;207,21
68;AGENTE ADMINISTRATIVO II; ;21;2.206,44;0,00
69;AGENTE ADMINISTRATIVO II; ;16;2.288,84;0,00
70;AGENTE ADMINISTRATIVO II; ;21;2.327,71;0,00
71;AGENTE ADMINISTRATIVO II; ;21;2.335,06;0,00
72;AGENTE ADMINISTRATIVO II; ;22;2.355,03;0,00
73;AGENTE ADMINISTRATIVO II; ;20;2.357,28;0,00
74;AGENTE ADMINISTRATIVO II; ;21;2.358,37;0,00
75;AGENTE ADMINISTRATIVO II; ;23;2.358,37;0,00
76;AGENTE ADMINISTRATIVO II; ;21;2.358,69;0,00
77;AGENTE ADMINISTRATIVO II; ;21;2.358,87;0,00
78;AGENTE ADMINISTRATIVO II; ;21;2.360,43;0,00
79;AGENTE ADMINISTRATIVO II; ;23;2.362,33;0,00
80;AGENTE ADMINISTRATIVO II; ;21;2.363,61;0,00
81;AGENTE ADMINISTRATIVO II; ;23;2.363,74;0,00
82;AGENTE ADMINISTRATIVO II; ;20;2.369,69;0,00
83;AGENTE ADMINISTRATIVO II; ;21;2.374,60;0,00
84;AGENTE ADMINISTRATIVO II; ;22;2.374,61;0,00
85;AGENTE ADMINISTRATIVO II; ;20;2.376,68;0,00
86;AGENTE ADMINISTRATIVO II; ;23;2.380,77;0,00
87;AGENTE ADMINISTRATIVO II; ;24;2.384,59;0,00
88;AGENTE ADMINISTRATIVO II; ;25;2.394,59;0,00
89;AGENTE ADMINISTRATIVO II; ;23;2.398,91;0,00
90;AGENTE ADMINISTRATIVO II; ;22;2.457,92;0,00
91;AGENTE ADMINISTRATIVO II; ;18;2.469,87;0,00
92;AGENTE ADMINISTRATIVO II; ;21;2.519,25;0,00
93;AGENTE ADMINISTRATIVO II; ;22;2.527,37;0,00
94;AGENTE ADMINISTRATIVO II; ;21;2.549,17;0,00
95;AGENTE ADMINISTRATIVO II;MONITOR;23;2.562,07;0,00
96;AGENTE ADMINISTRATIVO II; ;22;2.562,38;0,00
97;AGENTE ADMINISTRATIVO II; ;22;2.593,52;0,00
98;AGENTE ADMINISTRATIVO II; ;26;2.601,78;0,00
99;AGENTE ADMINISTRATIVO II; ;26;2.609,98;0,00
100;AGENTE ADMINISTRATIVO II; ;17;2.612,56;0,00
101;AGENTE ADMINISTRATIVO II; ;26;2.640,12;0,00
102;AGENTE ADMINISTRATIVO II; ;24;2.645,16;0,00
103;AGENTE ADMINISTRATIVO II; ;25;2.651,76;0,00
104;AGENTE ADMINISTRATIVO II; ;26;2.657,98;292,38
105;AGENTE ADMINISTRATIVO II; ;26;2.662,60;874,02
106;AGENTE ADMINISTRATIVO II; ;19;2.686,58;0,00
107;AGENTE ADMINISTRATIVO II;MEMBRO DE COMISSÃO DE LICITAÇÃO;21;2.691,80;0,00
108;AGENTE ADMINISTRATIVO II; ;20;2.716,17;0,00
109;AGENTE ADMINISTRATIVO II; ;20;2.764,50;0,44
110;AGENTE ADMINISTRATIVO II; ;22;2.775,03;0,00
111;AGENTE ADMINISTRATIVO II;MONITOR;22;2.782,97;0,00
112;AGENTE ADMINISTRATIVO II; ;21;2.798,13;0,00
113;AGENTE ADMINISTRATIVO II;AGENTE DE DEFESA CIVIL;21;2.814,18;0,00
114;AGENTE ADMINISTRATIVO II; ;22;2.828,33;0,00
115;AGENTE ADMINISTRATIVO II; ;22;2.834,71;311,82
116;AGENTE ADMINISTRATIVO II; ;18;2.838,86;205,86
117;AGENTE ADMINISTRATIVO II; ;26;2.870,82;0,00
118;AGENTE ADMINISTRATIVO II; ;25;2.874,85;0,00
119;AGENTE ADMINISTRATIVO II; ;26;2.881,15;0,00
120;AGENTE ADMINISTRATIVO II; ;29;2.886,98;0,00
121;AGENTE ADMINISTRATIVO II; ;28;2.950,86;0,00
122;AGENTE ADMINISTRATIVO II; ;18;2.974,90;0,00
123;AGENTE ADMINISTRATIVO II; ;22;2.997,76;0,00
124;AGENTE ADMINISTRATIVO II; ;18;3.030,22;0,00
125;AGENTE ADMINISTRATIVO II; ;19;3.045,38;0,00
126;AGENTE ADMINISTRATIVO II; ;27;3.100,16;0,00
127;AGENTE ADMINISTRATIVO II;MONITOR;26;3.131,86;0,00
128;AGENTE ADMINISTRATIVO II; ;26;3.172,97;0,00
129;AGENTE ADMINISTRATIVO II; ;18;3.173,66;992,54
130;AGENTE ADMINISTRATIVO II; ;31;3.192,64;0,00
131;AGENTE ADMINISTRATIVO II;MONITOR;27;3.205,09;0,00
132;AGENTE ADMINISTRATIVO II; ;32;3.304,79;0,00
133;AGENTE ADMINISTRATIVO II; ;26;3.316,02;0,00
134;AGENTE ADMINISTRATIVO II; ;23;3.320,44;0,00
135;AGENTE ADMINISTRATIVO II; ;20;3.324,66;0,00
136;AGENTE ADMINISTRATIVO II; ;21;3.327,73;0,00
137;AGENTE ADMINISTRATIVO II; ;18;3.344,29;0,00
138;AGENTE ADMINISTRATIVO II; ;21;3.373,71;0,00
139;AGENTE ADMINISTRATIVO II; ;28;3.431,09;0,00
140;AGENTE ADMINISTRATIVO II; ;20;3.544,18;0,00
141;AGENTE ADMINISTRATIVO II; ;37;3.672,36;0,00
142;AGENTE ADMINISTRATIVO II; ;36;3.693,54;0,00
143;AGENTE ADMINISTRATIVO II; ;23;3.713,96;0,00
144;AGENTE ADMINISTRATIVO II; ;21;3.733,01;0,00
145;AGENTE ADMINISTRATIVO II; ;18;3.785,96;0,00
146;AGENTE ADMINISTRATIVO II; ;26;3.793,48;0,00
147;AGENTE ADMINISTRATIVO II; ;19;3.795,77;0,00
148;AGENTE ADMINISTRATIVO II; ;23;3.817,91;0,00
149;AGENTE ADMINISTRATIVO II; ;20;3.858,00;0,00
150;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;18;3.912,43;0,00
151;AGENTE ADMINISTRATIVO II; ;40;3.928,96;0,00
152;AGENTE ADMINISTRATIVO II; ;21;3.945,50;0,00
153;AGENTE ADMINISTRATIVO II;MONITOR;32;3.947,30;0,00
154;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;18;3.949,70;0,00
155;AGENTE ADMINISTRATIVO II; ;26;3.962,79;0,00
156;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;16;3.975,98;0,00
157;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;18;3.989,98;0,00
158;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;18;3.995,13;0,00
159;AGENTE ADMINISTRATIVO II; ;23;4.031,74;0,00
160;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;18;4.044,28;0,00
161;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;16;4.055,50;0,00
162;AGENTE ADMINISTRATIVO II; ;21;4.099,63;0,00
163;AGENTE ADMINISTRATIVO II; ;27;4.112,71;0,00
164;AGENTE ADMINISTRATIVO II; ;21;4.113,26;0,00
165;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;17;4.136,43;1.375,12
166;AGENTE ADMINISTRATIVO II; ;21;4.170,86;0,00
167;AGENTE ADMINISTRATIVO II; ;23;4.185,02;0,00
168;AGENTE ADMINISTRATIVO II; ;24;4.202,94;0,00
169;AGENTE ADMINISTRATIVO II; ;18;4.213,69;0,00
170;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;18;4.251,08;0,00
171;AGENTE ADMINISTRATIVO II; ;21;4.252,18;0,00
172;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;17;4.255,70;0,00
173;AGENTE ADMINISTRATIVO II; ;26;4.286,73;0,00
174;AGENTE ADMINISTRATIVO II; ;16;4.302,62;0,00
175;AGENTE ADMINISTRATIVO II;MONITOR;17;4.347,52;0,00
176;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;21;4.387,71;0,00
177;AGENTE ADMINISTRATIVO II;MONITOR;37;4.403,39;0,00
178;AGENTE ADMINISTRATIVO II; ;29;4.431,76;0,00
179;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;23;4.451,44;0,00
180;AGENTE ADMINISTRATIVO II;SUPERVISOR 19B;17;4.470,98;0,00
