1;ADMINISTRADOR DISTRITAL    ; ;23;8.059,99;0,00
2;ADMINISTRADOR REGIONAL; ;0;6.317,46;0,00
3;ADMINISTRADOR REGIONAL; ;0;6.317,46;0,00
4;ADMINISTRADOR REGIONAL; ;0;6.317,46;0,00
5;ADMINISTRADOR REGIONAL; ;0;6.317,46;0,00
6;ADMINISTRADOR REGIONAL; ;0;6.317,46;0,00
7;ADMINISTRADOR REGIONAL; ;0;6.327,46;0,00
8;ADMINISTRADOR REGIONAL; ;0;6.332,46;0,00
9;AGENTE ADMINISTRATIVO I; ;25;2.480,80;0,00
10;AGENTE ADMINISTRATIVO I; ;25;2.484,93;0,00
11;AGENTE ADMINISTRATIVO I; ;25;2.526,73;0,00
12;AGENTE ADMINISTRATIVO I; ;29;2.772,70;0,00
13;AGENTE ADMINISTRATIVO I; ;29;2.795,92;0,00
14;AGENTE ADMINISTRATIVO I;MONITOR;25;2.937,08;0,00
15;AGENTE ADMINISTRATIVO I; ;29;2.941,31;0,00
16;AGENTE ADMINISTRATIVO I; ;37;3.212,03;0,00
17;AGENTE ADMINISTRATIVO I; ;33;3.250,52;0,00
18;AGENTE ADMINISTRATIVO I; ;39;3.415,62;0,00
19;AGENTE ADMINISTRATIVO I; ;26;3.566,59;0,00
20;AGENTE ADMINISTRATIVO I; ;29;3.774,89;0,00
21;AGENTE ADMINISTRATIVO I; ;29;4.119,09;0,00
22;AGENTE ADMINISTRATIVO I;AGENTE DE DEFESA CIVIL;26;4.162,83;0,00
23;AGENTE ADMINISTRATIVO I;MONITOR;27;4.175,88;0,00
24;AGENTE ADMINISTRATIVO I; ;25;4.278,69;0,00
25;AGENTE ADMINISTRATIVO I; ;26;4.591,53;0,00
26;AGENTE ADMINISTRATIVO I;SUPERVISOR 19C;27;4.622,38;0,00
27;AGENTE ADMINISTRATIVO I;SUPERVISOR 19C;27;4.727,47;0,00
28;AGENTE ADMINISTRATIVO I; ;23;5.059,86;0,00
29;AGENTE ADMINISTRATIVO I;SUPERVISOR 19B;31;5.356,88;0,00
30;AGENTE ADMINISTRATIVO I;SUPERVISOR 19A;25;5.700,17;0,00
31;AGENTE ADMINISTRATIVO I; ;28;6.803,91;0,00
32;AGENTE ADMINISTRATIVO I; ;40;7.394,71;377,42
33;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;17;20,00;0,00
34;AGENTE ADMINISTRATIVO II; ;19;1.106,24;0,00
35;AGENTE ADMINISTRATIVO II; ;18;1.597,07;0,00
36;AGENTE ADMINISTRATIVO II; ;16;1.630,56;0,00
37;AGENTE ADMINISTRATIVO II; ;17;1.695,27;0,00
38;AGENTE ADMINISTRATIVO II; ;16;1.697,68;0,00
39;AGENTE ADMINISTRATIVO II; ;18;1.699,66;0,00
40;AGENTE ADMINISTRATIVO II; ;17;1.700,10;0,00
41;AGENTE ADMINISTRATIVO II; ;18;1.713,08;0,00
42;AGENTE ADMINISTRATIVO II; ;17;1.718,88;0,00
43;AGENTE ADMINISTRATIVO II; ;18;1.732,55;0,00
44;AGENTE ADMINISTRATIVO II; ;18;1.741,45;0,00
45;AGENTE ADMINISTRATIVO II; ;18;1.787,33;0,00
46;AGENTE ADMINISTRATIVO II; ;18;1.812,06;0,00
47;AGENTE ADMINISTRATIVO II; ;18;1.870,98;0,00
48;AGENTE ADMINISTRATIVO II; ;19;1.885,74;0,00
49;AGENTE ADMINISTRATIVO II; ;20;1.890,69;0,00
50;AGENTE ADMINISTRATIVO II; ;18;1.918,57;0,00
51;AGENTE ADMINISTRATIVO II; ;18;1.931,99;0,00
52;AGENTE ADMINISTRATIVO II; ;18;1.934,19;0,00
53;AGENTE ADMINISTRATIVO II; ;17;1.935,02;0,00
54;AGENTE ADMINISTRATIVO II; ;18;1.940,08;0,00
55;AGENTE ADMINISTRATIVO II; ;18;1.973,65;0,00
56;AGENTE ADMINISTRATIVO II; ;18;1.994,86;0,00
57;AGENTE ADMINISTRATIVO II; ;19;2.012,29;0,00
58;AGENTE ADMINISTRATIVO II;MONITOR;18;2.032,96;0,00
59;AGENTE ADMINISTRATIVO II; ;20;2.099,38;0,00
60;AGENTE ADMINISTRATIVO II; ;19;2.104,65;0,00
61;AGENTE ADMINISTRATIVO II; ;18;2.112,89;0,00
62;AGENTE ADMINISTRATIVO II; ;20;2.140,75;0,00
