1;ADMINISTRADOR DISTRITAL    ; ;0;2.241,68;8.598,78
2;ADMINISTRADOR DISTRITAL    ; ;23;7.996,82;0,00
3;ADMINISTRADOR REGIONAL; ;0;6.317,46;0,00
4;ADMINISTRADOR REGIONAL; ;0;6.317,46;0,00
5;ADMINISTRADOR REGIONAL; ;0;6.317,46;0,00
6;ADMINISTRADOR REGIONAL; ;0;6.317,46;0,00
7;ADMINISTRADOR REGIONAL; ;0;6.317,46;0,00
8;ADMINISTRADOR REGIONAL; ;0;6.327,46;0,00
9;ADMINISTRADOR REGIONAL; ;0;6.332,46;0,00
10;AGENTE ADMINISTRATIVO I; ;25;2.456,93;0,00
11;AGENTE ADMINISTRATIVO I; ;25;2.484,93;0,00
12;AGENTE ADMINISTRATIVO I; ;25;2.503,98;0,00
13;AGENTE ADMINISTRATIVO I; ;29;2.777,56;0,00
14;AGENTE ADMINISTRATIVO I; ;29;2.777,56;0,00
15;AGENTE ADMINISTRATIVO I; ;26;2.816,34;0,00
16;AGENTE ADMINISTRATIVO I;MONITOR;25;2.934,38;0,00
17;AGENTE ADMINISTRATIVO I; ;29;2.976,02;0,00
18;AGENTE ADMINISTRATIVO I; ;33;3.126,05;0,00
19;AGENTE ADMINISTRATIVO I; ;39;3.423,34;0,00
20;AGENTE ADMINISTRATIVO I; ;37;3.443,61;0,00
21;AGENTE ADMINISTRATIVO I;MONITOR;27;3.468,45;0,00
22;AGENTE ADMINISTRATIVO I;AGENTE DE DEFESA CIVIL;26;3.804,49;0,00
23;AGENTE ADMINISTRATIVO I; ;29;4.010,82;0,00
24;AGENTE ADMINISTRATIVO I; ;29;4.119,23;0,00
25;AGENTE ADMINISTRATIVO I; ;40;4.159,60;377,42
26;AGENTE ADMINISTRATIVO I;SUPERVISOR 19C;27;4.575,31;0,00
27;AGENTE ADMINISTRATIVO I; ;26;4.600,15;0,00
28;AGENTE ADMINISTRATIVO I;SUPERVISOR 19C;27;4.660,33;0,00
29;AGENTE ADMINISTRATIVO I;MONITOR;25;4.803,57;0,00
30;AGENTE ADMINISTRATIVO I; ;23;5.059,86;0,00
31;AGENTE ADMINISTRATIVO I;SUPERVISOR 19B;31;5.383,79;0,00
32;AGENTE ADMINISTRATIVO I;SUPERVISOR 19A;25;5.700,17;0,00
33;AGENTE ADMINISTRATIVO I; ;28;5.713,39;0,00
34;AGENTE ADMINISTRATIVO II; ;18;903,39;0,00
35;AGENTE ADMINISTRATIVO II; ;16;1.676,42;0,00
36;AGENTE ADMINISTRATIVO II; ;17;1.696,68;0,00
37;AGENTE ADMINISTRATIVO II; ;16;1.697,68;0,00
38;AGENTE ADMINISTRATIVO II; ;18;1.698,53;0,00
39;AGENTE ADMINISTRATIVO II; ;18;1.699,66;0,00
40;AGENTE ADMINISTRATIVO II; ;18;1.699,66;0,00
41;AGENTE ADMINISTRATIVO II; ;17;1.700,10;0,00
42;AGENTE ADMINISTRATIVO II; ;18;1.714,66;0,00
43;AGENTE ADMINISTRATIVO II; ;17;1.750,47;0,00
